SWSID,Cat1_Count,Cat2_Count,Cat4A_Count,Cat4B_Count,Cat4C_Count,Cat5_Count,305b_Listings_Cat4+5,ApprovedTMDLCount,DevelopingTMDLCount,FishPassageCount,CriticalHabitatLength_ft,ShellfishCount,SwimmingBeachPercentage,SwimmingTributaryPercentage,CohoPresence,UrbanGrowthBoundaryPercentage,ICIAreaPercentage,RoadwayLength_ft,SidewalkLength_ft,CrashesCount,CrashDensity,SidewalkDensity,PercentBuiltBefore1990,PercentImpervious,MeanFlowDurationIndex,HeatIndex,MedianOpportunityIndex,MeanAnnualAvgDailyTrips,Median2018EquityScore,MedianPavementCondition,MedianSpawnerMortality,WQBETotalCopper,WQBETotalZinc,WQBETotalNitrogen,WQBETotalPhosphorus,WQBETotalSuspendedSolids,WQBETotalPCB,WQBETotalPBDE,WQBETotalPAH,WQBE_BEHP,WQBEFecalColiformBacteria,WQBEAnnualRunoff,UrbanHeat,MeanAnnualTSSLoad,MeanAnnualCopperLoad,MeanAnnualPhosphorusLoad,MeanAnnualZincLoad,MeanAnnualTKNLoad,Average_BIBI,FacilitiesCount,BRE_FaciltiesCount,DrainagetoPSensitiveLake
1500330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.50,83.82,0.00,0.00,1.50,,0.16,,,,,,,,,,,,10.55,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00
1500340.00,2.00,2.00,3.00,0.00,0.00,0.00,3.00,2.00,0.00,2.00,22116.40,0.00,0.00,0.00,6.00,1.00,0.00,25269.80,0.00,18.00,0.00,0.00,0.31,0.01,2.77,82.59,0.00,374.28,1.50,23.00,0.13,,,,,,,,,,,,11.36,1.40,0.10,2.60,1.30,26.60,0.00,6.00,1.00,0.00
1500350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,3976.29,0.00,0.00,0.00,2.00,1.00,0.00,3132.40,0.00,0.00,0.00,0.00,0.44,0.10,4.46,85.18,0.02,556.52,1.67,42.00,0.12,,,,,,,,,,,,12.82,3.30,0.20,9.10,3.70,62.10,0.00,1.00,1.00,0.00
1500360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,798.67,0.00,0.00,0.00,1.00,1.00,0.00,1678.44,0.00,0.00,0.00,0.00,0.29,0.02,1.86,79.15,0.02,950.93,1.67,40.00,0.11,,,,,,,,,,,,11.60,1.10,0.10,2.30,1.10,19.90,0.00,1.00,0.00,0.00
1500370.00,1.00,2.00,8.00,0.00,0.00,0.00,8.00,2.00,0.00,0.00,42024.10,0.00,0.00,0.00,5.00,1.00,0.00,2211.00,0.00,1.00,0.00,0.00,0.17,0.00,2.05,82.66,0.02,86.09,1.67,60.00,0.12,,,,,,,,,,,,12.00,1.30,0.10,2.80,1.40,24.30,0.00,0.00,0.00,0.00
1500380.00,1.00,1.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,22232.90,0.00,0.00,0.00,2.00,1.00,0.00,2528.86,0.00,0.00,0.00,0.00,0.27,0.01,2.65,79.61,0.02,939.46,1.67,45.00,0.10,,,,,,,,,,,,11.58,2.30,0.10,3.40,2.20,42.70,76.80,0.00,0.00,0.00
1500390.00,1.00,1.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,18600.10,0.00,0.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.69,78.14,0.02,0.00,1.67,,0.10,,,,,,,,,,,,9.69,1.60,0.00,0.70,1.00,27.90,75.20,0.00,0.00,0.00
1500400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,13083.50,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.65,78.14,0.02,0.00,1.67,,0.08,,,,,,,,,,,,10.33,0.90,0.00,0.40,0.60,15.60,0.00,0.00,0.00,0.00
1500410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,26556.80,0.00,0.00,0.00,8.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.73,78.14,0.02,0.00,1.67,,0.05,,,,,,,,,,,,10.65,0.90,0.00,0.50,0.60,16.30,0.00,0.00,0.00,0.00
1500420.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,17653.80,0.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.64,78.14,0.02,0.00,1.67,,0.00,,,,,,,,,,,,10.56,0.70,0.00,0.30,0.40,13.00,0.00,0.00,0.00,0.00
1500430.00,1.00,2.00,6.00,0.00,0.00,0.00,6.00,2.00,0.00,7.00,26521.30,0.00,0.00,0.00,6.00,1.00,0.00,29828.90,0.00,14.00,0.00,0.00,0.23,0.01,2.97,84.72,0.03,751.11,1.67,34.00,0.19,,,,,,,,,,,,12.15,3.30,0.20,8.70,3.10,65.50,51.50,10.00,1.00,0.00
1500440.00,0.00,1.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,23.00,6418.59,0.00,0.00,0.00,15.00,1.00,0.00,25576.30,0.00,15.00,0.00,0.00,0.22,0.01,2.31,82.60,0.15,189.16,2.00,34.00,0.20,,,,,,,,,,,,9.83,2.70,0.10,3.70,2.10,52.60,0.00,7.00,5.00,0.00
1500450.00,1.00,1.00,5.00,0.00,0.00,0.00,5.00,4.00,0.00,42.00,60169.70,0.00,0.00,0.00,8.00,1.00,0.00,93640.20,24400.30,90.00,0.00,0.26,0.21,0.06,3.45,81.97,0.02,672.14,1.83,65.50,0.17,,,,,,,,,,,,12.17,2.70,0.10,3.20,2.50,52.30,0.00,64.00,34.00,0.00
1500460.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,4.00,0.00,9.00,961.37,0.00,0.00,0.00,1.00,1.00,0.00,21703.80,50.90,20.00,0.00,0.00,0.18,0.03,3.99,80.00,0.00,183.52,1.33,69.00,0.18,,,,,,,,,,,,11.96,2.50,0.10,1.80,2.10,49.90,0.00,21.00,17.00,0.00
1500470.00,1.00,1.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,4.00,22281.30,0.00,0.00,0.00,7.00,1.00,0.00,10985.30,20762.00,23.00,0.00,1.89,0.22,0.07,3.79,83.04,0.12,954.21,2.33,87.00,0.21,,,,,,,,,,,,11.61,3.00,0.10,3.00,2.70,59.30,66.50,12.00,1.00,0.00
1500480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2015.32,4317.60,8.00,0.00,2.14,0.08,0.22,6.17,84.46,0.21,2082.19,2.33,91.00,0.21,,,,,,,,,,,,13.87,6.20,0.20,6.60,6.20,122.30,0.00,3.00,0.00,0.00
1500490.00,0.00,1.00,5.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,1866.93,0.00,0.00,0.00,2.00,1.00,0.00,15077.80,0.00,9.00,0.00,0.00,0.39,0.02,2.86,83.40,0.02,58.91,1.67,66.00,0.12,,,,,,,,,,,,11.65,1.40,0.10,1.90,1.40,25.70,0.00,5.00,4.00,0.00
1500500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,5209.15,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,,,0.12,0.01,2.34,81.18,0.00,980.96,1.67,,0.10,,,,,,,,,,,,12.28,2.60,0.10,6.70,2.60,50.80,0.00,0.00,0.00,0.00
1500510.00,0.00,1.00,6.00,0.00,0.00,0.00,6.00,2.00,0.00,0.00,33344.50,0.00,0.00,0.00,3.00,1.00,0.00,7339.21,0.00,1.00,0.00,0.00,0.12,0.01,1.97,81.49,0.02,690.84,1.67,45.50,0.12,,,,,,,,,,,,11.82,1.80,0.10,4.40,1.80,34.60,0.00,0.00,0.00,0.00
1500520.00,2.00,1.00,3.00,0.00,0.00,2.00,5.00,2.00,0.00,0.00,20830.40,0.00,0.00,0.00,3.00,1.00,0.00,40112.00,1574.23,49.00,0.00,0.04,0.35,0.14,6.18,85.41,0.15,621.06,1.67,38.00,0.17,,,,,,,,,,,,12.99,10.40,1.50,26.80,12.70,275.30,0.00,18.00,9.00,0.00
1500530.00,0.00,1.00,2.00,0.00,0.00,2.00,4.00,2.00,0.00,19.00,28838.10,0.00,0.00,0.00,9.00,1.00,0.00,36207.50,0.00,84.00,0.00,0.00,0.27,0.06,4.42,82.43,0.00,376.95,1.33,31.00,0.17,,,,,,,,,,,,11.57,5.40,0.20,8.00,4.80,107.50,88.50,1.00,0.00,0.00
1500540.00,1.00,1.00,4.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,13555.10,0.00,0.00,0.00,7.00,1.00,0.00,7962.00,0.00,1.00,0.00,0.00,0.14,0.01,3.01,81.99,0.00,496.50,1.33,60.50,0.17,,,,,,,,,,,,12.01,2.60,0.10,3.40,2.30,49.70,0.00,0.00,0.00,0.00
1500550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2258.10,0.00,0.00,0.00,0.00,0.10,0.01,2.51,79.50,0.00,887.68,1.33,47.00,0.12,,,,,,,,,,,,11.16,2.80,0.10,2.80,2.10,50.10,0.00,1.00,1.00,0.00
1500560.00,1.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,6208.10,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,,,0.10,0.08,3.00,82.44,0.00,1117.86,1.67,36.00,0.17,,,,,,,,,,,,12.11,4.00,0.20,4.90,3.90,72.50,0.00,0.00,0.00,0.00
1500570.00,3.00,0.00,7.00,0.00,0.00,0.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5590.09,0.00,11.00,0.00,0.00,0.22,0.20,5.75,82.52,0.00,624.19,1.67,38.50,0.00,,,,,,,,,,,,12.66,7.80,1.50,17.20,10.90,201.40,0.00,0.00,0.00,0.00
1500580.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4007.14,354.32,1.00,0.00,0.09,0.42,0.31,7.35,84.19,0.00,940.22,1.33,7.00,0.09,,,,,,,,,,,,12.90,11.20,1.80,24.40,14.20,291.40,39.35,0.00,0.00,0.00
1500590.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.06,0.24,7.21,83.57,0.00,123.43,1.00,,0.17,,,,,,,,,,,,13.31,10.00,0.20,20.40,9.00,169.50,77.60,0.00,0.00,0.00
1500600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4131.89,0.89,3.00,0.00,0.00,0.59,0.05,5.04,81.50,0.00,33.92,1.33,0.00,0.09,,,,,,,,,,,,13.16,5.00,0.20,9.80,4.30,99.60,58.65,0.00,0.00,0.00
1500610.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,2.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,21783.90,821.80,95.00,0.00,0.04,0.21,0.06,3.74,81.70,0.00,4313.45,1.67,46.00,0.09,,,,,,,,,,,,10.93,8.60,0.30,13.00,7.10,216.70,0.00,1.00,1.00,0.00
1500620.00,0.00,0.00,2.00,0.00,0.00,2.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1279.38,0.00,0.00,0.00,0.00,0.25,0.06,3.83,83.77,0.00,964.29,1.67,44.00,0.00,,,,,,,,,,,,12.14,6.90,0.60,16.80,7.90,159.10,0.00,0.00,0.00,0.00
1500630.00,0.00,0.00,2.00,0.00,0.00,2.00,4.00,2.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10955.60,98.02,39.00,0.00,0.01,0.04,0.03,1.88,80.93,0.00,6093.53,1.67,0.00,0.00,,,,,,,,,,,,9.17,3.20,0.10,2.00,2.10,74.10,0.00,0.00,0.00,0.00
1500640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5920.12,0.00,0.00,0.00,0.00,0.10,0.09,4.02,82.18,0.00,2427.94,1.67,29.00,0.17,,,,,,,,,,,,11.08,5.70,0.10,8.30,4.00,105.10,83.45,1.00,1.00,0.00
1500650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,16707.60,0.00,21.00,0.00,0.00,0.24,0.08,3.70,81.90,0.00,385.41,1.67,24.00,0.17,,,,,,,,,,,,11.55,3.40,0.20,6.40,4.30,59.60,0.00,0.00,0.00,0.00
1500660.00,2.00,1.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3403.87,0.00,1.00,0.00,0.00,0.09,0.00,2.02,78.23,0.00,192.87,1.67,0.00,0.08,,,,,,,,,,,,10.72,1.00,0.00,0.90,0.70,17.50,0.00,0.00,0.00,0.00
1500670.00,3.00,4.00,6.00,0.00,0.00,0.00,6.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8876.13,0.00,17.00,0.00,0.00,0.08,0.00,1.73,79.18,0.00,333.26,1.67,47.00,0.00,,,,,,,,,,,,10.88,1.10,0.00,1.40,0.90,20.40,0.00,0.00,0.00,0.00
1500680.00,0.00,2.00,5.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,52337.90,3038.54,53.00,0.00,0.06,0.10,0.01,2.06,78.73,0.00,189.69,1.67,93.00,0.00,,,,,,,,,,,,10.77,3.90,0.10,3.00,2.50,71.60,59.40,9.00,4.00,0.00
1500690.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,21152.20,0.00,2.00,0.00,0.00,0.00,0.00,1.57,78.14,0.00,1.86,1.67,100.00,0.00,,,,,,,,,,,,8.69,4.90,0.10,1.20,2.40,86.60,72.05,0.00,0.00,0.00
1500700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,424.27,0.00,0.00,0.00,0.00,0.00,0.00,1.78,78.14,0.00,1.76,1.67,100.00,0.00,,,,,,,,,,,,8.58,2.40,0.00,0.60,0.60,42.10,79.65,0.00,0.00,0.00
1500710.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1697.50,0.00,0.00,0.00,0.00,0.00,0.00,1.58,78.14,0.00,1.86,1.67,100.00,0.00,,,,,,,,,,,,8.76,5.30,0.10,1.20,2.00,91.90,0.00,0.00,0.00,0.00
1500720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.60,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.61,2.30,0.00,0.50,0.50,40.10,0.00,0.00,0.00,0.00
1500730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.89,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.55,1.40,0.00,0.40,0.50,24.90,0.00,0.00,0.00,0.00
1500740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,669.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,78.14,0.00,1.00,1.67,0.00,0.00,,,,,,,,,,,,9.35,5.90,0.00,1.50,1.80,103.00,0.00,0.00,0.00,0.00
1500750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.43,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.10,4.30,0.10,1.10,2.00,75.10,0.00,0.00,0.00,0.00
1500760.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2160.56,0.00,0.00,0.00,0.00,0.00,0.00,1.43,78.14,0.00,1.69,1.67,100.00,0.00,,,,,,,,,,,,9.20,4.50,0.00,1.00,1.80,78.40,88.10,0.00,0.00,0.00
1500770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.53,78.14,0.00,1.17,1.67,,0.00,,,,,,,,,,,,8.21,3.50,0.00,0.80,1.60,61.10,77.20,0.00,0.00,0.00
1500780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.58,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,7.57,3.90,0.00,0.90,1.20,68.30,95.80,0.00,0.00,0.00
1500790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.84,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,9.90,0.40,0.00,0.20,0.20,7.60,0.00,0.00,0.00,0.00
1500800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.53,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.92,2.70,0.00,0.60,0.70,47.50,0.00,0.00,0.00,0.00
1500810.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.53,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.84,1.10,0.00,0.30,0.40,19.30,0.00,0.00,0.00,0.00
1500820.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.49,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.51,0.70,0.00,0.20,0.10,12.50,0.00,0.00,0.00,0.00
1500830.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.63,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.45,2.40,0.00,0.60,0.50,42.00,0.00,0.00,0.00,0.00
1500840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.67,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,7.92,0.70,0.00,0.20,0.20,12.90,0.00,0.00,0.00,0.00
1500850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.65,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,9.11,0.80,0.00,0.20,0.10,14.20,0.00,0.00,0.00,0.00
1500860.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.64,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.34,1.30,0.00,0.40,0.30,22.60,0.00,0.00,0.00,0.00
1500870.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.60,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,7.69,2.30,0.00,0.50,0.50,39.20,0.00,0.00,0.00,0.00
1500880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.70,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,9.40,0.30,0.00,0.10,0.10,4.70,0.00,0.00,0.00,0.00
1500890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.68,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,9.27,2.60,0.00,0.60,0.70,44.40,0.00,0.00,0.00,0.00
1500900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.59,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.19,1.80,0.00,0.40,0.70,30.60,0.00,0.00,0.00,0.00
1500910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,15552.60,0.00,6.00,0.00,0.00,0.06,0.01,1.96,78.14,0.00,442.64,1.67,32.00,0.00,,,,,,,,,,,,9.77,2.70,0.00,1.30,1.10,47.10,88.30,2.00,1.00,0.00
1500920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.09,0.00,1.57,78.14,0.00,94.90,1.67,,0.00,,,,,,,,,,,,9.50,0.50,0.00,0.20,0.30,10.30,0.00,0.00,0.00,0.00
1500930.00,2.00,1.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,15505.90,511.99,12.00,0.00,0.03,0.07,0.01,2.10,78.17,0.00,38.35,1.67,87.00,0.00,,,,,,,,,,,,9.73,4.30,0.10,2.40,2.00,74.60,0.00,0.00,0.00,0.00
1500940.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10014.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,78.14,0.00,8.06,1.67,0.00,0.00,,,,,,,,,,,,9.80,2.20,0.00,0.50,0.60,39.50,0.00,0.00,0.00,0.00
1500950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.21,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,11.30,2.10,0.00,0.70,0.80,41.50,0.00,0.00,0.00,0.00
1500960.00,33.00,1.00,0.00,0.00,0.00,3.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.73,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,10.57,3.00,0.00,0.70,0.60,52.70,0.00,0.00,0.00,0.00
1500970.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5027.49,0.00,0.00,0.00,0.00,0.00,0.00,2.36,78.14,0.00,6.18,1.67,0.00,0.00,,,,,,,,,,,,11.35,0.80,0.00,0.20,0.30,15.50,0.00,0.00,0.00,0.00
1500980.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4318.97,0.00,1.00,0.00,0.00,0.00,0.00,2.05,78.14,0.00,5.08,1.67,0.00,0.00,,,,,,,,,,,,10.59,4.00,0.00,1.30,1.50,71.50,0.00,0.00,0.00,0.00
1500990.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,28858.50,0.00,0.00,0.00,0.00,0.00,0.00,1.90,78.14,0.00,4.79,1.67,58.00,0.00,,,,,,,,,,,,10.04,5.00,0.00,1.40,1.40,88.10,0.00,0.00,0.00,0.00
1501000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.41,78.14,0.00,3.12,1.67,0.00,0.00,,,,,,,,,,,,8.86,2.00,0.00,0.50,0.40,34.60,0.00,0.00,0.00,0.00
1501010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.48,78.14,0.00,3.48,1.67,0.00,0.00,,,,,,,,,,,,8.77,1.80,0.00,0.40,0.40,30.60,0.00,0.00,0.00,0.00
1501020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.74,78.14,0.00,5.37,1.67,,0.00,,,,,,,,,,,,10.75,5.00,0.00,1.10,0.90,87.70,0.00,0.00,0.00,0.00
1501030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1869.06,0.00,0.00,0.00,0.00,0.00,0.00,1.75,78.14,0.00,4.50,1.67,0.00,0.00,,,,,,,,,,,,8.77,4.00,0.00,0.90,0.80,69.30,0.00,0.00,0.00,0.00
1501040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.74,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.31,4.80,0.00,1.10,0.80,83.80,0.00,0.00,0.00,0.00
1501050.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.70,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,9.99,6.50,0.00,1.50,1.20,114.70,0.00,0.00,0.00,0.00
1501060.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.73,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,10.11,2.60,0.00,0.60,0.50,46.60,0.00,0.00,0.00,0.00
1501070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,0.00,1.58,78.14,0.00,0.00,1.67,,0.00,,,,,,,,,,,,8.07,2.70,0.00,0.90,0.60,47.30,0.00,0.00,0.00,0.00
