SWSID,305b Listings (Cat 4+5),Approved TMDL Count,Developing TMDL Count,Fish Passage Count,Critical Habitat Length ft,Shellfish Count,Swimming Beach Percentage,Swimming Tributary Percentage,Coho Presence,Urban Growth Boundary Percentage,ICIAreaPercentage,RoadwayLength_ft,SidewalkLength_ft,CrashesCount,CrashDensity,SidewalkDensity,PercentBuiltBefore1990,PercentImpervious,MeanFlowDurationIndex,MedianOpportunityIndex,MeanAnnualAvgDailyTrips,Median2018EquityScore,MedianPavementCondition,MedianSpawnerMortality,WQBE Total Copper (kg/yr),WQBE Total Zinc (kg/yr),WQBE Total Nitrogen (kg/yr),WQBE Total Phosphorus (kg/yr),WQBE Total Suspended Solids (kg/yr),WQBE Total PCB (kg/yr),WQBE Total PBDE (kg/yr),WQBE Total PAH (kg/yr),WQBE BEHP (kg/yr),WQBE Fecal Coliform Bacteria (10^12 CFU/year),WQBE Annual Runoff (ft^3/yr),UrbanHeatDifference,Average BIBI (216-22 Median),Facilities Count,BRE Facilities Count (All),Critical Facilities Count (25th percentile BRE),Is Drainage to P Sensitive Lake,Historic Runoff (mm),DrainageComplaint,Percent PAD Area
1003390,5,4,0,0,0,0,0,0,3,1,0,4148.410156,10953.40039,10,0.002410562,2.640385106,0.418199003,0.072,4.501,0.01455,1261.666,1.666666665,80,0.221711896,1.076820428,5.556777253,160.4630031,12.98365883,4548.430367,0.001703991,0.000160468,0.070815507,0.244984317,0.330599942,4539054.33,13.284,,4,1,0,0,325.932,1,0
1003400,1,2,0,0,0,0,0,0,0,1,0,0,3214.25,0,,,0.179698005,0.111,5.783,0.01455,135.275,2,,0.275913728,0.126651125,0.592105067,47.49742515,3.443756993,786.7949492,0.000223203,4.42E-06,0.016552298,0.038542631,0.040395117,1326583.046,14.961,,0,0,0,0,318.317,0,0
1003410,0,2,0,0,0,0,0,0,1,1,0,0,6280.580078,0,,,0.53529799,0.177,8.461,0.03775,767.612,1.666666665,,0.275913728,0.260426211,1.273399529,84.32764309,6.133776935,1680.271375,0.000485831,9.87E-06,0.033374292,0.082009931,0.075519728,2315011.695,14.293,,0,0,0,0,562.251,0,0
1003420,0,2,0,0,0,0,0,0,0,1,0,0,33986.60156,0,,,0.560838997,0.255,9.768,0.018,1108.488,1.33333333,,0.275913728,1.511090643,7.267582546,430.9134939,31.8724253,8346.586954,0.002667776,0.000125276,0.171040685,0.431791329,0.417128446,12020390.75,13.775,,0,0,0,0,650.758,0,0
1003430,1,2,0,3,0,0,0,0,1,1,0,18044.30078,0,12,0.00066503,0,0.384661499,0.077,5.055,0.1629,367.425,2.33333333,54,0.259769291,0.32418829,1.56948543,102.9193742,7.550740514,1994.886743,0.00061,2.21E-05,0.045019837,0.102526832,0.093733379,2868774.989,14.491,54.75,12,5,0,0,294.839,1,0
1003440,1,2,0,0,0,0,0,0,1,1,0,6498.72998,572.0609741,42,0.006462801,0.08802658,0.204236962,0.03,5.005,0.24015,569.759,2.666666665,65,0.2965331,0.199045145,1.012085841,31.31836249,2.547080658,988.4478415,0.000363854,2.81E-05,0.016574693,0.053643166,0.091089495,875905.1546,16.505,5.95,4,0,0,0,276.373,0,0
1003450,4,2,1,0,0,0,0,0,0,1,0,0,0,0,,,0.52168203,0.343,5.674,0.3306,689.779,4,,0.256910204,5.28860959,36.15222188,425.2319855,52.52605078,23646.47218,0.006572468,0.001129074,0.151185033,0.863200635,2.808316698,12415341.94,18.534,,0,0,0,0,363.242,0,0
1003460,13,2,0,0,0,0,0,0,1,1.000010014,0,0,0,0,,,0.675984979,0.452,8.648,0.4647,5391.674,3.333333335,,0.2965331,0.301241011,1.511053763,75.37568807,5.655016666,1675.596091,0.000498968,1.30E-05,0.012958416,0.074233921,0.129716794,2009925.379,17.52,,0,0,0,0,572.978,0,0
1003470,5,2,0,0,0,0,0,0,2,1,0,4995.200195,437.0880127,86,0.017216527,0.087501601,0.271239012,0.125,5.996,0.3306,2448.598,1.66666667,73,0.3160547,0.113200241,0.563996053,31.81092991,2.346440091,781.6858812,0.000225092,3.86E-06,0.010595019,0.03634969,0.041442089,917856.3429,16.537,64.1,3,0,0,0,285.009,0,0
1003480,6,2,0,0,0,0,0,0,3,1,0,6743.330078,393.6879883,49,0.007266439,0.058381836,0.586444974,0.13,5.401,0.3306,2047.435,1.66666667,61.5,0.3160547,0.200845462,0.976609582,60.39458631,4.450857224,1420.182868,0.000426792,1.09E-05,0.026705147,0.070967063,0.071088129,1713702.793,16.188,,5,2,0,0,250.476,1,0
1003490,8,2,1,13,0,0,0,0,3,1,0,48280.80078,21625.80078,49,0.001014896,0.447917193,0.348033011,0.146,6.788,0.24395,1272.825,1.66666667,53.5,0.295953404,2.944808922,14.9432737,712.7441112,54.29359357,17611.51653,0.005533237,0.000272819,0.280461001,0.866996302,1.018006999,20022574.56,15.44,43.4375,23,19,4,0,349.302,10,0
1003500,6,2,0,1,0,0,0,0,1,1,0,16932.5,6953.810059,107,0.006319209,0.410678285,0.523506999,0.101,4.846,0.1594,1548.875,1.66666667,49,0.264092035,0.383081832,1.926862788,87.49762619,6.602570684,2264.902982,0.000745765,3.28E-05,0.042094057,0.116558347,0.112419718,2433347.702,14.678,,12,12,5,0,294.761,7,0
1003510,3,3,0,2,0,0,0,0,3,1,0,47909.80078,4318.149902,139,0.002901285,0.090130826,0.546989024,0.075,6.057,0.01145,2229.567,1.33333333,58,0.252614612,1.54226213,7.781841344,308.9872627,23.77010222,7914.006123,0.00279054,0.00018366,0.146620177,0.42296494,0.446915511,8717697.959,13.592,,32,17,9,0,321.392,10,0.00532787
1003520,0,3,0,0,0,0,0,0,0,1,0,11740.59961,63.33240128,67,0.005706693,0.005394307,0.741267025,0.074,7.632,0.00035,846.814,1.33333333,95,0.252614612,0.284956618,1.416017169,69.84577361,5.221000162,1604.274836,0.000533469,2.62E-05,0.03435906,0.085083025,0.075997967,1994237.183,12.357,,1,0,0,0,547.692,2,0
1003530,0,2,0,0,0,0,0,0,1,1,0,5131.109863,0,0,0,0,0.664681017,0.036,5.057,0.01145,42.028,1.33333333,37,0.295953404,0.159709829,0.77703872,61.40484669,4.452777724,1174.797078,0.000330769,5.55E-06,0.026866759,0.058288694,0.051775858,1698285.491,13.958,,3,1,0,0,291.271,2,0.0210806
1003540,6,3,1,13,0,0,0,0,2,1,0,60501.60156,4858.540039,84,0.001388393,0.080304321,0.640950024,0.105,7.351,0.0222,553.759,1.33333333,59,0.295953404,0.948477492,4.489950056,344.716154,25.00564254,6281.234897,0.001861802,5.24E-05,0.160699544,0.327382583,0.245101451,9638212.815,13.321,36.3,8,8,1,0,387.755,8,0.00973871
1003550,12,3,0,0,0,0,0,0,2,1,0,8218.669922,630.4710083,31,0.0037719,0.076712049,0.401120991,0.09,6.77,0.0007,997.543,1.33333333,74,0.280592568,0.617726827,3.159792021,85.98901583,6.956831212,2707.902051,0.00107018,9.02E-05,0.043938584,0.150855124,0.170172812,5037730.138,12.646,,7,3,1,1,278.116,0,0
1003560,6,3,0,9,0,0,0,0,2,0.972716987,0,24180.30078,3026.429932,57,0.002357291,0.125160971,0.687292993,0.089,4.398,0.0007,233.885,1.33333333,66,0.272617113,0.819042739,4.272709063,125.2135868,10.15151022,3739.296301,0.001414194,0.000126954,0.064431207,0.203916538,0.250257526,3488913.618,12.374,,9,1,1,1,233.882,3,0
1003570,4,3,0,0,0,0,0,0,1,0.026672799,0,249.470993,0,0,0,0,0.0192174,0.039,3.306,0.0596,290.192,0.666666665,7,0.272617113,0.356717877,1.804430672,96.53942925,7.215623031,2129.060173,0.000614337,1.47E-05,0.02409076,0.095596972,0.153202136,2649499.674,11.684,,0,1,1,1,134.757,0,0
1003580,6,3,0,11,0,0,0,0,2,0.948396027,0,51877.30078,1547.920044,97,0.001869797,0.029838099,0.598357022,0.059,5.51,0.0444,358.036,1,66,0.280592568,1.59489343,8.377980131,370.5434761,28.55611573,9241.053501,0.002972312,0.000170007,0.175889557,0.466501874,0.510172938,10455683.61,13.271,,33,22,11,1,262.127,11,0
1003590,6,5,1,1,0,0,0,0,1,0.0371316,0,0,0,0,,,0.020318599,0.032,4.065,0.052,460.871,0.5,,0.272617113,0.9001084,4.442616201,253.0810588,18.95208784,5025.348377,0.001548223,7.01E-05,0.093507201,0.249510465,0.316541767,9387111.329,12.811,,0,0,0,1,163.619,0,0
1003600,0,5,1,8,0,0,0,0,0,0,0,0,0,0,,,0,0.265,6.384,0.0721,2296.016,0,,0.250960121,8.458745579,51.31112275,809.9186799,84.74208511,34375.43611,0.011648842,0.001795699,0.321830732,1.564830631,3.838272609,23762966.75,13.86,,0,0,0,1,354.98,0,0
1003610,6,3,1,5,0,1,0,0,3,1,0,37056.19922,0,38,0.001025469,0,0.553615987,0.052,4.764,0.02255,258.384,1.166666665,62,0.288568023,0.628568155,3.063079473,190.5192835,14.08457509,4055.273768,0.001259713,5.22E-05,0.093666866,0.210810195,0.188992639,5494443.053,13.263,65.3,21,15,4,0,228.508,6,0
1003620,3,4,1,4,0,0,0,0,0,1,0,373.4920044,260.2579956,1,0.002677433,0.696823473,0.628705978,0.082,6.569,0.15215,104.665,1,38.5,0.306582072,1.888196337,9.629711548,348.2064407,27.33176685,9172.308054,0.003334097,0.000275543,0.17834668,0.50189823,0.559629974,10362219.24,14.591,,0,0,0,0,329.404,1,0
1003630,0,2,1,4,0,1,0,0,0,1,0,45166.60156,37358.60156,14,0.000309964,0.827128902,0.666186988,0.167,8.473,0.0333,137.767,1.33333333,84,0.297688143,1.095113389,5.38328561,328.0752106,24.2723727,6847.215077,0.002150245,9.94E-05,0.162831951,0.360270253,0.297236802,9149399.228,14.4,,15,12,6,0,460.226,10,0.0108588
1003640,6,2,0,0,0,1,0,0,1,1,0,4005.399902,1406.26001,25,0.006241574,0.351091038,0.357064009,0.041,3.852,0.29455,1779.692,1.833333335,51,0.264092035,0.108496603,0.545340678,21.73376451,1.663873465,572.3106989,0.000198945,1.13E-05,0.010005246,0.030076796,0.032284274,595613.5694,14.521,,1,2,0,0,186.926,2,0
1003650,4,2,0,0,0,0,0,0,6,1,0,22583.09961,472.3989868,26,0.001151303,0.020918253,0.232417002,0.066,4.108,0.22005,193.031,1.66666667,81,0.232612111,0.572832388,2.80353703,200.7690443,14.61111806,4129.978992,0.001166618,1.80E-05,0.084813401,0.201774833,0.194184088,5662509.306,12.315,61.36666667,10,10,1,0,234.788,3,0
1003660,1,2,0,0,0,0,0,0,1,1.000010014,0,0,0,0,,,0.018315,0,1.36,0.0104,0,1.66666667,,0.232230666,0.00051083,0.002435784,0.318131256,0.025059957,1.559680196,4.40E-07,1.26E-07,2.00E-05,8.04E-05,0.000443216,35523.35797,11.074,,0,0,0,0,36.496,0,0
1003661,1,2,0,1,0,0,0,0,1,1,0,0,0,0,,,0,0,1.193,0.0104,0,1.66666667,,0.264092035,0.001252125,0.005799806,0.758354955,0.060067719,11.23914815,3.17E-06,3.13E-07,0.000103288,0.000569825,0.001101741,88386.29319,11.672,6.4,0,0,0,0,0.397,0,0
1003670,0,2,0,2,0,0,0,0,1,1,0,0,0,0,,,0.0150676,0,1.117,0.0104,0,1.66666667,,0.264092035,0.00170082,0.008217306,0.955032232,0.075239704,6.148941668,1.73E-06,3.65E-07,4.91E-05,0.000292504,0.001415174,103382.3275,10.893,51,0,0,0,0,2.205,0,0
1003680,2,3,0,6,0,1,0,0,2,1,0,23936,1234.609985,44,0.001838235,0.051579628,0.362758994,0.071,5.389,0.0104,609.897,1.66666667,93,0.252614612,1.661799821,8.359097022,307.2708681,24.00148132,8751.552936,0.003121869,0.000205314,0.151942202,0.469427587,0.476916717,8908814.771,13.053,,9,7,1,0,398.359,4,0.0026469
1003690,1,2,0,0,0,1,0,0,2,1.000020027,0,0,0,0,,,0.155368999,0,5.261,0.21485,0,1.5,,0.232421389,0.016327252,0.084217617,1.944171883,0.156458851,82.20681959,3.03E-05,1.63E-06,0.000852313,0.004213707,0.004793611,53828.1,13.355,,0,0,0,0,124.654,0,0.016673399
1003700,1,4,0,0,0,1,0,0,3,1,0,14224.7998,340.3680115,4,0.000281199,0.023927789,0.443105996,0.024,4.994,0.0104,80.119,1.66666667,82,0.204795238,0.254061929,1.207085086,103.5120483,7.464383404,1943.11506,0.000547958,9.08E-06,0.04931185,0.099082706,0.071926589,2928379.236,13.04,81.8,15,10,2,0,257.065,1,0.020899599
1003710,0,2,0,0,0,0,0,0,1,1,0,8031.620117,1559.540039,1,0.000124508,0.194175025,0.138281003,0.064,5.875,0.0104,97.993,1.66666667,55.5,0.232421389,0.136462159,0.629374862,59.19832407,4.263063446,1133.676102,0.000322827,6.23E-06,0.028895185,0.059198639,0.034264574,1791967.962,12.92,72.3,9,7,2,0,286.514,0,0.022425899
1003720,2,4,0,2,0,0,0,0,2,1,0,32063.59961,7009.870117,5,0.00015594,0.218623929,0.126203999,0.089,5.389,0.0104,145.827,1.66666667,80,0.231441265,0.941250672,4.705275394,232.705782,17.52519706,5374.612985,0.00175033,9.18E-05,0.09596901,0.275960773,0.293697947,7604993.01,12.088,43.55,17,13,3,0,336.615,4,0.00539959
1003730,0,4,0,0,0,0,0,0,0,1,0,4873.330078,5994.5,47,0.009644329,1.230062381,0.0271872,0.047,2.878,0.08665,1318.808,2,100,0.232230666,0.410597613,2.088216467,63.53415642,5.091905791,1868.887072,0.000703201,5.48E-05,0.020708195,0.097597696,0.132868302,1816180.243,11.33,,5,0,0,0,130.062,1,0
1003740,0,4,0,1,0,0,0,0,0,1,0,20907.30078,31911.90039,47,0.002248019,1.526352001,0,0.234,5.117,0.08665,495.163,2,97,0.259769291,1.751251842,9.242670589,219.68281,18.59683953,7732.299765,0.002938278,0.00026916,0.08550009,0.402459223,0.578904792,6189178.445,13,,5,4,0,0,319.299,4,0
1003750,3,3,0,3,0,0,0,0,4,1,0,18590.80078,345.8569946,37,0.001990232,0.018603663,0.646173,0.04,5.104,0.0007,856.985,1.33333333,77.5,0.272617113,0.528529395,2.581799442,177.2078785,12.93257714,3647.527864,0.00106651,2.44E-05,0.078209206,0.182377734,0.164622071,4915358.374,13.238,,7,6,1,0,338.858,3,0.0131618
1003751,2,4,0,8,0,0,0,0,4,1,0,56437.60156,4449.120117,74,0.001311183,0.078832551,0.425837994,0.051,4.904,0,480.596,1.33333333,79,0.204795238,1.579024176,7.958301463,396.9373486,29.71897535,9586.348444,0.003106983,0.000136017,0.194269307,0.497747245,0.458465474,11079073.97,12.346,35,20,15,2,0,300.649,6,0
1003760,4,5,0,4,0,0,0,0,13,0.994861007,0,38634.60156,2574.580078,77,0.001993032,0.066639229,0.324348003,0.033,3.731,0.00035,498.753,1.33333333,77,0.2221967,1.406503413,7.204258465,246.3549039,19.28247195,7410.276309,0.002656201,0.000172613,0.125223997,0.39457975,0.417433051,7004505.238,11.794,53.9,24,19,1,0,194.246,8,0
1003770,1,3,0,5,0,1,0,0,7,0.462617993,0,17236.80078,0,27,0.001566416,0,0.198073998,0.015,3.893,0.03015,191.04,1.33333333,37,0.242199201,0.600063066,3.333103272,165.5506541,12.93575999,3748.511948,0.001031968,5.02E-05,0.061711252,0.169072032,0.269808612,5783638.549,11.409,,3,4,0,0,179.878,1,0
1003780,1,4,0,0,0,1,0,0,1,0,0,0,0,0,,,0,0.013,5.954,0.1126,28.935,0,,0.105890644,0.305662935,1.535728489,87.19262997,6.491914862,2026.373638,0.000598729,1.53E-05,0.034340021,0.097429935,0.122031927,3447489.362,10.92,,0,0,0,0,368.17,0,0
1003790,1,4,0,3,0,0,0,0,6,0.00300963,0,0,0,0,,,2.95E-05,0.032,3.563,0.0596,226.754,0.666666665,,0.251250796,1.327035402,7.397019308,291.3683906,23.43054828,7520.661306,0.002196845,0.000128391,0.093581375,0.33540548,0.598330885,8184332.679,11.606,,0,0,0,0,179.456,0,0
1003800,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,,0,0,1.988,0.2252,0,0,,0.211781288,0.004082158,0.019618929,1.524722792,0.111873553,25.42988361,7.17E-06,1.54E-07,0.000475036,0.001218379,0.001676043,48604.85269,11.065,,0,0,0,0,83.277,0,0
1003810,4,2,0,3,0,0,0,0,2,1,0,4742.060059,0,3,0.000632636,0,0.501354992,0.066,4.29,0.22005,371.176,1.66666667,60,0.3160547,0.478446477,2.47091736,73.7828124,6.030290255,2275.079256,0.000837597,7.70E-05,0.032773583,0.120795932,0.174626503,2081699.969,14.651,71.65,8,0,0,0,209.503,2,0
1003820,0,2,0,0,0,0,0,0,1,1,0,3559.419922,0,4,0.001123779,0,0.505186021,0.042,4.668,0.22005,47.86,1.66666667,42.5,0.264092035,0.136371443,0.669276177,44.71988949,3.275175795,1056.182156,0.000297843,3.97E-06,0.018340125,0.050614566,0.051739951,1274079.067,13.259,,0,0,0,0,208.832,0,0
1003830,0,2,0,0,0,0,0,0,0,1,0,28607.5,21653.09961,141,0.004928777,0.756902896,0.289864987,0.118,4.979,0.1497,1346.377,1.66666667,36,0.277861348,1.894120393,9.859188848,303.6393657,24.43990586,9065.79149,0.003243716,0.000249215,0.117617087,0.464391646,0.631647152,8569024.44,12.77,66.75,19,13,4,0,326.375,7,0
1003840,2,2,0,1,0,0,0,0,2,1,0,0,0,1,,,0.125256002,0.339,10.478,0.4297,413.934,1.66666667,,0.295953404,0.658190804,3.375263209,159.4129606,12.2244935,3620.392143,0.001108984,6.65E-05,0.051647258,0.171477628,0.241024433,4394323.542,16.644,15.65,0,0,0,0,566.198,0,0
1003850,5,2,0,1,0,0,0,0,3,1,0,14377.09961,210.2519989,107,0.007442391,0.01462409,0.50271379,0.083,5.446,0.1563,1119.698,2,68.5,0.295953404,0.266785569,1.334716065,76.99563141,5.747776858,1664.761149,0.000513404,2.59E-05,0.036826869,0.085760929,0.081751317,2339422.736,14.425,45.53,6,2,0,0,261.795,1,0
1003860,5,0,1,7,0,0,0,1.60E-05,2,0.99999702,0,0,0,0,,,0.618631989,0.422,9.878,0.2616,2190.462,2.833333335,,0.396621107,12.17657002,72.00540177,1764.043205,157.3436813,57302.39425,0.017533356,0.002025863,0.651850166,2.529740352,5.109803123,49573085.69,16.674,1.4,1,0,0,0,604.337,1,0
1003870,4,0,1,10,0,1,0,0,0,1,0,0,0,0,,,0.298563987,0.379,8.737,0.3725,1967.303,2.666666665,,0.41619912,1.436794744,9.593831646,210.4352618,20.94603838,7063.442938,0.001760516,0.00029922,0.054813609,0.251638835,0.837331852,5971557.467,16.893,18.73333333,0,0,0,0,609.127,0,0
1003880,2,0,1,2,0,1,0,0,1,1,0,0,0,0,,,0.665472984,0.228,8.463,0.3285,874.776,2.66666667,,0.34655384,0.524003652,2.675241347,125.7444416,9.589069984,3046.023382,0.000945345,5.15E-05,0.048470217,0.148394253,0.177705913,3504446.961,16.698,8.85,0,0,0,0,600.341,0,0
1003890,1,0,1,0,0,1,0,0,0,1,0,0,0,0,,,0.367074013,0.434,9.226,0.3725,3076.683,2.666666665,,0.442041341,3.478163671,23.01930606,455.305423,46.03810305,16115.09053,0.004195656,0.000691041,0.109289534,0.580008752,1.917330989,12723115.5,17.388,22.425,0,0,0,0,584.95,0,0
1003900,2,0,1,3,0,1,0,0.00227588,2,1,0,1159.550049,0,14,0.012073649,0,0.544187009,0.304,5.801,0.2675,1045.197,2.5,75,0.358140465,1.573631388,10.32686659,184.3365475,19.03087115,7056.968365,0.001931076,0.000313358,0.056989585,0.267076655,0.818396107,5188039.351,18.196,,2,0,0,0,489.982,4,0
1003910,3,2,1,28,0,1,0,0,5,0.99999702,0,39435.89844,477.4330139,91,0.002307542,0.012106559,0.469817996,0.163,6.648,0.24395,495.207,1.833333335,83,0.324596121,2.861615425,14.43189478,625.7212857,48.12633189,15921.91493,0.005304474,0.00032277,0.275904746,0.818714205,0.940071013,17774234.47,16.019,58.73333333,19,16,10,0,383.102,3,0
1003920,0,0,1,5,0,1,0,5.40E-06,0,1,0,0,3496.26001,0,,,0.480883986,0.133,6.043,0.21485,286.992,2,,0.340692569,0.587403407,2.9360954,155.8629107,11.70310682,3348.639954,0.001022888,5.21E-05,0.061432701,0.165719808,0.191957347,4323974.446,13.448,,0,0,0,0,429.748,0,0
1003930,6,0,0,11,0,1,0.074797198,0.0253463,0,0.999998987,0.113045,0,0,0,,,0.480383992,0.516,8.137,0.63445,9849.958,3.833333335,,0.382742353,24.43962107,134.9706375,3009.703328,266.5709946,104100.1386,0.036189386,0.004448533,1.056040646,5.044596867,9.318102425,83940175.65,16.441,,0,0,0,0,718.392,2,0
1003940,2,2,0,4,0,1,0,0,0,1,0.375243992,78060.89844,55426,376,0.004816752,0.710035384,0.57226303,0.339,7.06,0.8572,1952.945,4,43,0.416153101,7.883484892,46.41997798,976.2114483,90.37422679,36525.15422,0.011766713,0.001310698,0.360828604,1.631320176,3.28541247,27192828.57,17.615,3.45,17,4,2,0,814.109,34,0
1003950,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0.477752,0.194,10.34,0.0125,1105.329,1,,0.363157385,0.292975618,1.387259381,98.44231822,7.185410463,1829.798979,0.000522838,1.16E-05,0.032630467,0.087658302,0.091967844,2784927.013,6.999,,0,0,0,0,580.049,0,0
1003960,0,0,0,0,0,1,0,0,0,1.000139952,0,0,0,0,,,0.887486994,0,1.834,0.02185,167.971,0.5,,0,0.000265232,0.001379825,0.01696899,0.001616094,0.949765259,4.25E-07,4.41E-08,1.13E-05,5.50E-05,6.94E-05,475.5984783,12.96,,0,0,0,0,6.549,0,0
1003970,0,0,0,0,0,1,0,0,0,1.00011003,0,0,0,0,,,0.035168499,0,1.334,0.02185,18376.137,0.5,,0,2.49E-06,1.22E-05,0.001517079,0.000120625,0.005557051,1.57E-09,6.89E-10,5.11E-08,2.82E-07,2.28E-06,13087.82309,13.14,,0,0,0,0,220.445,0,0
1003980,0,0,0,0,0,1,0,0,0,1,0,865.0679932,0,0,0,0,0,0.137,1.961,0.02185,11530.713,0.5,,0,0.014300057,0.07452112,0.937260587,0.089270721,46.0963101,1.65E-05,3.72E-06,0.000481471,0.002490769,0.003831133,31483.09282,12.316,,0,0,0,0,35.369,0,0
1003990,1,0,0,14,0,1,0.000281883,5.03E-05,0,1,0,0,0,0,,,0.394371003,0.416,9.514,0.1324,10839.85,1.33333333,,0.412575181,15.18459963,80.8722268,2085.615891,174.2157411,64786.3695,0.022676743,0.002519166,0.817834523,3.271728986,5.069289313,57831887.68,12.78,,0,0,0,0,661.058,0,0
1004000,0,0,0,3,0,1,0,0,0,1,0,0,313.447998,0,,,0.450980008,0.121,4.178,0.10395,869.303,1.333333335,,0.323544632,0.63973862,3.289806193,98.60217592,7.952146639,2698.126497,0.001003751,9.31E-05,0.036157401,0.142140283,0.209971117,2735602.938,8.777,,0,0,0,0,243.621,0,0
1004010,1,0,0,0,0,1,0.547188997,0,0,1,0,0,0,0,,,0.522518992,0.428,9.877,0.14,5866.107,1.33333333,,0.412575181,6.955914646,36.00314092,1146.631633,91.62067648,31382.31513,0.010847461,0.000939995,0.375591973,1.56936529,2.342543369,31834047.24,9.491,,0,0,0,0,677.881,0,0
1004020,2,0,0,0,0,1,0.000473471,4.16E-05,0,1,0,0,0,0,,,0.40823701,0.248,9.208,0.0125,1270.465,1,,0.380169057,0.675267572,3.368648981,155.0746324,11.73613812,3704.758525,0.001192569,6.37E-05,0.060970698,0.185880609,0.210703085,4330107.263,8.954,,0,0,0,0,468.388,0,0
1004030,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0.516444981,0.055,6.583,0.00625,818.188,0.5,,0.323544632,0.327356669,1.582888268,106.5980402,7.827454141,2007.899451,0.000577631,1.56E-05,0.038959716,0.097238838,0.106558059,3012852.842,6.329,,0,0,0,0,310.697,0,0
1004040,4,0,0,3,0,1,6.45E-05,0.99891299,4,1,0,0,0,0,,,0.444166988,0.18,7.633,0.14,722.026,1.33333333,,0.416858048,1.918096317,9.5177411,455.5073617,34.19861716,10685.20336,0.003406257,0.000155843,0.182472824,0.534376322,0.57701249,12570972.07,12.253,12.95,0,0,0,0,483.585,0,0
1004050,0,0,1,6,0,1,0,0.999976993,1,1,0,0,0,0,,,0.476572007,0.472,9.901,0.2644,33418.502,2.166666665,,0.396621107,3.672351726,21.76139368,395.4979883,38.28964013,14257.66677,0.004241214,0.000830661,0.133605645,0.620368714,1.533749806,11104960.21,15.649,22.7,0,0,0,0,744.422,0,0
1004060,0,0,0,10,0,1,0,0.999965012,1,1,0,0,0,0,,,0.38872999,0.291,10.427,0.14,23197.944,1.666666665,,0.40966334,1.218024036,6.190694005,253.1264308,19.400331,6435.638469,0.001879808,0.00017952,0.105862238,0.315975152,0.351113111,7170899.585,15.956,,0,0,0,0,559.815,0,0
1004070,0,0,1,12,0,1,0,0.999912977,0,1,0,0,0,0,,,0.384086401,0.31,10.536,0.23875,1107.062,2,,0.393684798,1.879808299,9.586401407,328.2425502,25.79824827,9022.659619,0.003193632,0.000243015,0.147818113,0.474105103,0.549027633,9245029.543,16.852,,0,0,0,0,569.962,0,0
1004080,1,0,1,3,0,1,0,0.999844015,0,1,0,0,0,0,,,0.461229987,0.423,10.384,0.23045,7203.708,2,,0.396621107,5.30396529,27.61421381,643.3616707,53.72394423,21804.10423,0.008310929,0.000851512,0.297728111,1.171000302,1.557393114,18159095.05,16.499,,0,0,0,0,607.802,0,0
1004090,0,0,0,4,0,1,0,0.222619995,0,1,0,2064.469971,0,1,0.000484386,0,0.299961001,0.28,7.667,0.3108,35062.525,2.333333335,59,0.377378273,0.864105856,4.322412436,145.8888768,11.32534997,4161.830309,0.001269765,0.000141568,0.060660798,0.210027962,0.226932219,4419463.364,8.969,,0,0,0,0,498.831,1,0
1004100,2,1,1,34,0,1,0,0,1,0.590614974,0,6.018449783,9000.55957,0,0,1495.49467,0.395190001,0.174,6.385,0.0783,450.822,1.33333333,100,0.340692569,2.586597038,12.39627805,841.2038465,62.0643546,15092.10546,0.004557291,0.00018825,0.304884309,0.756001641,0.820562004,23727610,15.222,8.1,7,4,2,0,511.369,1,0
1004110,0,0,0,1,0,1,0,0,1,1,0,0,0,0,,,0.504215002,0.223,4.6,0.0499,5497.765,1.33333333,,0.213307955,0.409346537,2.087366612,56.03677134,4.518206783,1929.019274,0.000732192,5.32E-05,0.027750697,0.104427168,0.10980514,1657025.715,12.204,,0,0,0,0,510.323,0,0
1004120,1,0,0,0,0,1,0,0,1,1,0,0,3074.370117,0,,,0.503862977,0.123,5.746,0.00625,184.438,1,,0.323544632,0.339537444,1.597039745,117.5536742,8.558900345,2129.886176,0.000612181,1.42E-05,0.042677173,0.10449793,0.106846744,3415248.544,7.619,,0,0,0,0,284.474,0,0
1004130,0,0,0,7,0,1,0.017359,0.957271993,0,1,0,0,0,0,,,0.420497,0.219,5.651,0.3108,20663.08,2.333333335,,0.411962479,0.946958385,4.873318255,133.0726328,10.81629736,4341.377667,0.001471513,0.000162489,0.05546614,0.223117593,0.284878985,3897528.325,10.231,,0,0,0,0,455.824,0,0
1004140,0,0,0,1,0,1,0,0.28846699,0,1,0,0,0,0,,,0.482223988,0.304,8.206,0.4307,1081.313,2.833333335,,0.411962479,1.32486563,6.708685566,266.532402,20.56407254,6885.757789,0.002310481,0.000144377,0.107745508,0.34882754,0.407112807,7388247.235,11.951,,0,0,0,0,659.084,0,0
1004150,0,0,0,1,0,1,0.427596986,0.000265906,0,1,0,0,0,0,,,0.534179986,0.29,5.92,0.3853,15568.277,2,,0.411962479,0.419523827,2.058651759,94.92072935,7.159271056,2302.505256,0.000704376,4.26E-05,0.030142748,0.111400046,0.131112746,2872967.652,8.653,,0,0,0,0,572.246,0,0
